,place_name,place_id,lat,lng,type
513,The People'S Store,ChIJVcdwlz_EhkcRG6-gDgTjgko,45.439112,9.200971000000001,clothing_store
514,Il Giardino Di Iris - L'Angolo Di Serendipity,ChIJk8_Zp8HGhkcRlKoYoMoZ5vg,45.491752,9.215862999999997,clothing_store
515,Pimkie - Centro Commerciale Metropoli - CHUISO,ChIJr8vAm6vGhkcR7W0KeHrMlBU,45.5198243,9.149440300000002,clothing_store
516,Party Magic,ChIJqbwYHMHGhkcRroYw0q20AuI,45.4781065,9.2076233,clothing_store
517,Biba Intimo Milano,ChIJJRVi7xbBhkcRs0c8unWvjzs,45.4855782,9.1632745,clothing_store
518,M.C. - Print T Milano,ChIJCTraaenGhkcRTN2pIfAVCnI,45.4802562,9.216723499999999,clothing_store
519,Amedeo D.,ChIJt2iajV3BhkcRTT3LVwM8p2w,45.4660744,9.1615785,clothing_store
520,Cardinale scarpe artigianali da uomo,ChIJ8Rey_WbBhkcROiF7e0YUDG0,45.46741859999999,9.157823700000002,clothing_store
521,TALLY WEiJL,ChIJZzRS8gfBhkcR3_alEkGZibI,45.4901452,9.1467347,clothing_store
522,Max Mara,ChIJr32Wdv7DhkcRxwjBYBUs_jQ,45.4575103,9.1756327,clothing_store
523,Sartoria Teatrale Bianchi Di Valerio Giorgio,ChIJ518RUxnqhkcRlMFgaL7Gxbc,45.4718049,9.0750645,clothing_store
524,Doriani Cashmere,ChIJU1_bUbDGhkcR2EgefgjNY8w,45.4684598,9.1960034,clothing_store
525,LM ENOTECA SPECIAL FOOD,ChIJp20tRJ3GhkcRO_sayhSwL4A,45.4570304,9.2153453,convenience_store
526,Stendhal's Mini market,ChIJF__RBefDhkcRZoGay4zdQWs,45.4542869,9.1585725,convenience_store
527,International Store,ChIJvQ7AXzfBhkcRMN3zx05Yros,45.4815917,9.177755599999998,convenience_store
528,Vivafruit S.R.L.,ChIJWbYXnVXBhkcRMxEyAfsu8qI,45.4596178,9.179237500000001,convenience_store
529,Semprebio - emporio&ristoro - Cuorebio,ChIJS4db18HGhkcR3S1dryiFIpI,45.47798,9.210953000000002,convenience_store
530,GrosCom,ChIJjYvvInvAhkcRC01ZadlPEXo,45.528806,9.1501843,convenience_store
531,Coop,ChIJj0HnZQ_qhkcRjo3WgVflHQQ,45.4764268,9.0877426,convenience_store
532,Coop,ChIJNbeOH37PhkcR6sHW7FTsHxc,45.4177188,9.2619198,convenience_store
533,Sigma Maxi Bresso srl,ChIJeRjTiF6_hkcRg4cdCv1MyAY,45.53820009999999,9.1879849,convenience_store
534,Coop,ChIJAQBUwGO_hkcRmHInEFnaIMo,45.5384553,9.1772409,convenience_store
535,MD Market,ChIJjzqHXWLGhkcRR9lVXY30a28,45.4667802,9.232605699999999,convenience_store
536,Melissa Minimarket,ChIJRduHjJ_FhkcRpswlWhRtLOc,45.4528706,9.182877,convenience_store
537,salumeria cassani,ChIJmZxuUx7EhkcR2eVPPiPtmrU,45.4550585,9.200973699999997,convenience_store
538,RS grocery international,ChIJWWDBfzXFhkcRiflKbvy85ss,45.45051369999999,9.196088399999997,convenience_store
539,RS Grocery International DI SUSANA AYUNAN,ChIJyynW8W_FhkcRXl3P92OsBco,45.450482,9.1961335,convenience_store
540,OK Sigma Supermarket,ChIJqcGugZvHhkcRHoRNKgQN9U8,45.4807457,9.209538,convenience_store
541,Segafredo Caffè - Coffee Shop SZWW,ChIJdS_A0drGhkcRwZjVd0wmVpQ,45.48570539999999,9.204576699999999,convenience_store
542,NaturaSì,ChIJs7GV3yTEhkcR38GAb0g80Oo,45.448016,9.2103327,convenience_store
543,Mini Market Il Negozio Sotto Casa,ChIJ7aSIfuzGhkcR54tA6iNxQIg,45.4772845,9.217358400000002,convenience_store
544,Pam Local,ChIJ-zD_y9zDhkcRmqMoZoBn36w,45.45169999999999,9.15254,convenience_store
545,Office of Justice of the Peace of Milan,ChIJU82qkqbGhkcRTpDvCxGmp0c,45.4605855,9.196478399999998,courthouse
546,Corte dei Conti,ChIJ_bI4IrrGhkcRVeGSs7UBahc,45.47208369999999,9.198007500000001,courthouse
547,Criminal Chamber Of Milan,ChIJ8QHRS6HGhkcRFRCS32299Z4,45.4618644,9.2000704,courthouse
548,TAR | Tribunale Amministrativo Regionale per la Lombardia,ChIJExwfVKLGhkcRXfedeIrxqbs,45.46367609999999,9.2042255,courthouse
549,Ministero della Giustizia,ChIJZeaPfFjBhkcRwHhwOoz7VR0,45.4603302,9.168191499999999,courthouse
550,Mediamo s.r.l. (Milano),ChIJjXc7m7HGhkcROl1W-GGCBCU,45.46209710000001,9.2026939,courthouse
551,Studio Legale Malatesta Avv. Stanislao,ChIJs3w8Z6XGhkcRPfghEs0XJM8,45.4659738,9.1988827,courthouse
552,Forensic Conciliation Body,ChIJP9dR0abGhkcRKr-JJuSEQjw,45.4599138,9.199421899999999,courthouse
553,Corte d'Appello di Milano,ChIJU2ThSKHGhkcRxXONc16Mfn4,45.460875,9.2006294,courthouse
554,Uffici Giudiziari Speciali - Aula Bunker 1,ChIJAY2EZVjBhkcRW1xGj_xoAkg,45.4604617,9.1686058,courthouse
555,Uffici Giudiziari | Scuola di Formazione del Personale Giudiziario,ChIJ_-Su17bDhkcR13iM1yaqauI,45.4389282,9.137658799999999,courthouse
556,Uffici Giudiziari Speciali - Aula Bunker 2,ChIJlcLT6vbFhkcRYwwoEiE0d3M,45.4388503,9.2628356,courthouse
557,Avvocatura Distrettuale dello Stato,ChIJ8QHRS6HGhkcRXlJhFneHXUA,45.4618644,9.2000704,courthouse
558,Tribunale per i Minorenni,ChIJGUrA_0_BhkcRyLfzl_yMNQA,45.4689949,9.173625699999999,courthouse
559,Studio Legale Ass. Balestreri,ChIJuf3ILaTGhkcRdVrPFj-jaKc,45.4626051,9.1980401,courthouse
560,Giudici,ChIJ4zotHp7GhkcRpUFiAWHxdbA,45.45659269999999,9.208371699999999,courthouse
561,בית משפט לתביעות קטנות,ChIJGbVHQtrHhkcRHOCRLm3ZbF0,45.4607113,9.1985104,courthouse
562,Corte d'Appello di Milano,ChIJV1UFqqbGhkcRVigzEYbcGaQ,45.4618645,9.200070399999998,courthouse
563,Uffici Giudiziaripreturaconsigliere pretore dirigente,ChIJWSvdS6HGhkcRc4WQJwnheFg,45.4618644,9.2000704,courthouse
564,Tribunale per I Diritti Dell'Immigrato,ChIJS9AvoQPEhkcRc9GYExal7mM,45.45473209999999,9.1892091,courthouse
565,Bolzoni Luca,ChIJYf7YeAfEhkcRuPp6edLIvxk,45.451944,9.1805767,dentist
566,Polito Mario,ChIJ4-AqjRjEhkcRvAnKU2ekbvQ,45.44950619999999,9.201614800000002,dentist
567,Studio Dentistico Associato Stomatologico Castelvetro,ChIJgTUdYhbBhkcRml22-Ct6SwQ,45.48468769999999,9.164133999999997,dentist
568,ISI | Italian Institute Stomatologico,ChIJP3Yra6DGhkcRP5LLvQ_IbLw,45.45799580000001,9.2036492,dentist
569,Auxologico Pier Lombardo,ChIJa3jTIiHEhkcROmikgj1bvp8,45.453494,9.207806000000001,dentist
570,Vitaldent,ChIJvTiJXJXGhkcRtsb6sThBLEM,45.4743559,9.2108063,dentist
571,Studio Dentistico Somazzi,ChIJTcifT8PGhkcR6TdmqOqqDhM,45.4844275,9.2086074,dentist
572,Studio Dentistico Associato Mazzitelli Taroni,ChIJxfqiPDbBhkcRh_kNBV3P-eg,45.4764634,9.191954399999998,dentist
573,Studio dentistico,ChIJ06EwJxnHhkcR3l90ZFQU32Y,45.4992339,9.2219388,dentist
574,Dr. Fabio Gorni,ChIJnSvhoWXBhkcRr9h7hMXu_kY,45.46910149999999,9.1531074,dentist
575,Studio Dentistico Trasforini Di Trasforini Dr. Daniele,ChIJswkZ1knBhkcRjj4IQ7SEUho,45.477762,9.179765099999997,dentist
576,DentalPro,ChIJSVT7E_nDhkcRKHAJad5e7QI,45.454866,9.173138,dentist
577,Studio Associato Dottori Leghissa - Briata - Demarosi,ChIJH3p6wmTBhkcREB7kXjANw08,45.46744109999999,9.1511976,dentist
578,Doctor Dentist srl,ChIJb9cGXUDEhkcR-H4PRcsxRS8,45.4367141,9.2003588,dentist
579,Studio Dentistico Dott. Davide Bulfon,ChIJhf3yq3_BhkcRJSqkm20-inc,45.4634845,9.1393189,dentist
580,Boggian Clinica Dentale,ChIJA1Wh4mDGhkcRYnYjIeHxOlw,45.4711033,9.2355825,dentist
581,Du.Val.Servizi Dentali,ChIJ29sKczDChkcRKgWJgE2Nb4w,45.43111,9.203410000000002,dentist
582,DentalPro,ChIJa1tCpAfBhkcRYCMGv9VCEJ4,45.4918397,9.1481338,dentist
583,Castiglioni Dr. Alberto,ChIJn35e0L3DhkcRMHNiRvDLwH4,45.4370559,9.1493586,dentist
584,Studio Dentistico IMI-EDN Milano,ChIJqZGOmaXGhkcRFi_OMh4MBWs,45.48430579999999,9.2073809,dentist
585,Promoclub,ChIJxScBJKTHhkcRnMzBMc4k6pE,45.5044444,9.2494444,department_store
586,Emy Store,ChIJ7W5oqqzchkcRhDXFrdKD1TQ,45.3861723,9.147433099999999,department_store
587,Home Super Store Milano,ChIJrSW0j8PGhkcRFsN_O5OJnlY,45.482958,9.2059426,department_store
588,Aumai,ChIJHRKgpufGhkcRVOVOrPNAwCw,45.4864319,9.215974899999999,department_store
589,Dr. Rubin Benjamin,ChIJ9el3ikTBhkcRsnFT_Ie31Ww,45.4713551,9.1698102,doctor
590,Speciani Dr. Attilio,ChIJbc6tc27BhkcRMiBrakL3H1E,45.47462559999999,9.1539261,doctor
591,Centro Medico Galeno,ChIJI_FG2gPEhkcR-mvtE-czK0A,45.4551136,9.186677099999999,doctor
592,Dott.ssa Bianchi Alessandra,ChIJ4wK71t3AhkcREwbcxgeKU7I,45.49757510000001,9.178794300000002,doctor
593,Molteni D.ssa Francesca,ChIJ857dB3PEhkcRNXMCtMxwgjQ,45.4372352,9.183018599999999,doctor
594,IDE | Istituto Dermatologico Europeo,ChIJVaxb3izEhkcRxz-A8iU44Z8,45.44826399999999,9.2236528,doctor
595,Metis - Studio Medico e Psicologico,ChIJ9yEB-MHGhkcRhR7ADhZr0-g,45.4801011,9.2112623,doctor
596,Osteopata Carrubba DO,ChIJw5SCtXjBhkcRGxKpPxYhTcQ,45.466992,9.139431999999998,doctor
597,Centro Medico Fisioterapico Ambrosiana Medical Center,ChIJ27v2lHzBhkcR-ebCUY4oTLg,45.4651053,9.1472942,doctor
598,Auxologico Pier Lombardo,ChIJa3jTIiHEhkcROmikgj1bvp8,45.453494,9.207806000000001,doctor
599,Vitaldent,ChIJvTiJXJXGhkcRtsb6sThBLEM,45.4743559,9.2108063,doctor
600,Studio San Calimero,ChIJdWrO0gLEhkcRhBAjBn6wBVY,45.4560548,9.1926869,doctor
601,Studio Medico Bassani Dr. Luciano Cesare,ChIJKX1bTLzGhkcRzs22chdVG_g,45.4694116,9.2053994,doctor
602,Marchi Dr. Riccardo Somed,ChIJRzE9jALEhkcRm2q5kgovkw4,45.45735639999999,9.1906951,doctor
603,ICLID Studio Medico Associato,ChIJ_7DxWDXBhkcRIbPW3dpzAF0,45.4773076,9.1869673,doctor
604,Studio Prof. Francesco Montorsi,ChIJJSDCLKLGhkcRm2MREX0BG_I,45.461951,9.203445,doctor
605,Migliorini Dott. Sergio,ChIJgY5fHaLGhkcRjIvfXEF-b58,45.4615053,9.2051797,doctor
606,Bianchi Dott.Ssa Alessandra,ChIJbyyEm8nGhkcRlppDRA47TLc,45.4785872,9.195083499999999,doctor
607,Ambulatorio Polispecialistico Dr. Carrara Giuseppe,ChIJu7jgvb3GhkcR8Pf_lejGmRc,45.46933010000001,9.207091799999999,doctor
608,"Otolaryngologist Milan, Caiazzo, Dott.Giorgio Raponi",ChIJB1KeT8PGhkcRG4eAfUhIA_c,45.4570023,9.2080779,doctor
609,Farmacia della Torretta,ChIJcQUw7YnDhkcR0E1j-WODSsw,45.43591,9.173148,drugstore
610,Farmacia Bramante,ChIJcTTWtvDGhkcRkEoF5-QCYkQ,45.4821943,9.2295155,drugstore
611,Farmacia Moizio,ChIJg-6PLZvGhkcR8luLdeIhx4c,45.4623468,9.2177224,drugstore
612,Parafarmacia Dott.ssa Soma,ChIJ17RQFyvHhkcRWy1LoXjQaPg,45.4982395,9.1964963,drugstore
613,Societa' Generale Distribuzione Spa,ChIJgb8-lsfGhkcROdf5Pn-_Qu0,45.4772822,9.2014022,drugstore
614,Societa' Generale Distribuzione Spa,ChIJWx0_Z8HGhkcRtsP9uy-n4ok,45.4799877,9.207826899999999,drugstore
615,Parafarmacia Portello in Milan,ChIJZzRS8gfBhkcRAGxpCRVJthY,45.4908375,9.1466474,drugstore
616,Parafarmacia 12 – Omeopatia e Fitoterapia,ChIJAQAw8b7GhkcRNpBGVYC5kH4,45.46246009999999,9.203123899999998,drugstore
617,Farmacia Solferino della Dott.ssa Miranda Floriana & C.,ChIJO111TDXBhkcRKV8ozBccZVI,45.4781519,9.187999099999999,drugstore
618,Shire Italia S.p.A.,ChIJibg-FczGhkcRFBK4eqEu8hA,45.4818808,9.1945068,drugstore
619,Farmacia Italia,ChIJA1KDLpfGhkcRbJRiG2HnVHc,45.467527,9.2134912,drugstore
620,Amanter,ChIJycAAwMPGhkcR1zWE-9Iqs-s,45.47912439999999,9.2057041,drugstore
621,Parafarmacia Camedi Buenos Aires,ChIJ0997HcHGhkcR5fB5jk975xk,45.4779199,9.2075549,drugstore
622,Parafarmacia Centro Estetico D.ssa Laura Bianchi,ChIJ52VxP4fBhkcRVex_yzMtE5I,45.4608723,9.142154099999999,drugstore
623,Parafarmacia EQUI Novate Milanese,ChIJreWpzmDAhkcRwsIowcTqWTA,45.5200019,9.1495009,drugstore
624,Parafarmacia San Raffaele,ChIJdSZeG7_HhkcRpVgdxSvljmA,45.5058455,9.2646341,drugstore
625,Farmacia Baio Buccino,ChIJmzKC-Vy_hkcRatLKVdTMt-Q,45.5414533,9.1887977,drugstore
626,Farmacia Rinascita Rozzano Dott.ssa R. Martinoli,ChIJ_W55KFPDhkcR4mKo_zXGiSY,45.3858908,9.149830800000002,drugstore
627,Le Nuove Botteghe S.A.S. Di Alessandro Dalle Coste & C.,ChIJoe9JdFTBhkcR61zB0y_F0DA,45.463421,9.179428399999999,drugstore
628,Farmacia Eredi Catalucci,ChIJkYywFu_DhkcR4XG8U80nGA8,45.44906109999999,9.1631541,drugstore
629,Aldo Di Dore Altin,ChIJlcmMkFjDhkcRCfE051mDGHA,45.3968693,9.1619315,drugstore
630,Parafarmacia Degli Arcimboldi,ChIJsdUW2UfHhkcR7KApp7TML1s,45.5146098,9.211483099999999,drugstore
631,Parafarmacia San Riccardo,ChIJg43gzPHGhkcRgjZNMNHuW-s,45.48119459999999,9.2249695,drugstore
632,Farmacia Castelmorrone,ChIJP5SMSZHGhkcRFjVOxh_7dgs,45.4691783,9.2149254,drugstore
633,Pulker Farma Cadorna,ChIJk_nJ31HBhkcRYHQmiQPv2u4,45.4684894,9.1775191,drugstore
634,Grossi Alfredo Francesco,ChIJa7xtBlHBhkcRZvPDtXOzick,45.4658167,9.175965099999999,drugstore
635,Orsi Arnaldo Di Scarioni Anna Maria,ChIJb8Bhe7TGhkcRd0MNmj4Eu0E,45.472795,9.189685999999998,drugstore
636,Minimarket Di Romano Emanuela,ChIJvXow5gPEhkcRRyIIavJ2IIY,45.45286979999999,9.1895387,drugstore
637,Parafarmacia Sanitas,ChIJAQBwT7nGhkcRlXhZf21FoK4,45.4719088,9.2032065,drugstore
638,Fonta,ChIJS8AGGBvFhkcRIuJBXfhG7z0,45.4518612,9.1978496,drugstore
639,Erboristeria Cinese,ChIJ2Zj4sD7BhkcRiZsVw5XjXi8,45.4824603,9.1715317,drugstore
640,Farmacia Ambrosiana,ChIJ-cwtjZTGhkcRJLIkxr-V0bs,45.4730054,9.2142304,drugstore
641,Lloyds Salute,ChIJxaR-B7zBhkcRGsNFJ0qVuOA,45.4781147,9.1564202,drugstore
642,Health & Care,ChIJrwmamtTHhkcRKIWV72_DH-w,45.4861477,9.204014299999999,drugstore
643,paraFARMACIA gruppo Farmacie Italiane,ChIJE84fd4jHhkcR4jViPGZdRuk,45.4861848,9.204034799999997,drugstore
644,Parafarmacia Segrino,ChIJ66UkHRjBhkcRh5IgbmiZt1Q,45.4901697,9.188509799999999,drugstore
645,Parafarmacia Romolo,ChIJ_xkxP23DhkcR5ai3XFrDq40,45.4443626,9.1672422,drugstore
646,Omeocom,ChIJAwHsE47GhkcR7QTNLWBUk-Q,45.46884239999999,9.221291199999998,drugstore
647,Gamma Salute Parafarmacia Losanna,ChIJZwYMauXBhkcRHTXwzVSKSuk,45.48535059999999,9.1629708,drugstore
648,La Notte Raffaele Di Raffaele La Notte,ChIJQRcxDBjBhkcReR7x8s7Zrto,45.4893225,9.167906600000002,drugstore
649,Cea Impianti,ChIJpaQGLOjGhkcRyMJUlNQC5jc,45.4824759,9.213282299999998,electrician
650,Momo Electrical Momo Electrical Di Sordi Paolo,ChIJjU5vn5HGhkcR3q4016f0Qkc,45.46884130000001,9.217464,electrician
651,Momo Electrical Momo Electrical Di Sordi Paolo,ChIJGeDbyQvEhkcRaMED-VencpU,45.4433434,9.180324900000002,electrician
652,I.R.CO.M. Srl,ChIJh4kf29zAhkcRAcqhTVHmZTc,45.50574020000001,9.1773514,electrician
653,Momo Electrical Momo Electrical Di Sordi Paolo,ChIJAW3yQ0PGhkcRG_JOLPAe0aA,45.476233,9.246889699999999,electrician
654,A.C.C.A. Manutenzioni,ChIJmcYU2bfHhkcRFSjhYTNQklQ,45.4996906,9.2687156,electrician
655,G. & M. Multiservice Fabbro Idraulico Elettricista Ristrutturazioni Giardinaggio Legna pellets,ChIJ9dneOcPIhkcRaDi63HlNbgY,45.4632956,9.309818199999999,electrician
656,Mingiox,ChIJD4g-RvjGhkcRC7t59dz5qBo,45.484348,9.234096,electrician
657,Pronto Intervento Elettricista Milano,ChIJkxxXP-vGhkcRkKUWxhHknz8,45.483614,9.235456000000001,electrician
658,Ristrutturazioni Milano Zanella,ChIJrVPdszXAhkcR5sUMHnXwufY,45.50436269999999,9.1242279,electrician
659,T. & M. System Srl,ChIJXexwFgDqhkcRmcX6K2ahBJA,45.4316037,9.0928974,electrician
660,PERONI IMPIANTI di Francesco Peroni,ChIJTavGmqnBhkcRIGfdY2IqpSE,45.49450779999999,9.145008599999999,electrician
661,El.im. srl,ChIJHYDiSe_AhkcRgBDOTOPhiX8,45.508554,9.1690477,electrician
662,Itec Srl,ChIJryCr9gXHhkcR2a4_LyXseBo,45.50147210000001,9.2354927,electrician
663,Energy Line Srl,ChIJ_24JkfvGhkcRGB98HCVjWtk,45.4872805,9.2301761,electrician
664,Impianti Elettrici Lucchesi,ChIJa0wZzJnGhkcRx_jw3m8_Izo,45.46510199999999,9.210363,electrician
665,B 2 Business di Malizia Ruggiero,ChIJ08b_t_fDhkcR0DsZ2-a1IY8,45.4480898,9.1768759,electrician
666,Ditta Ciccardi Fabio Elettricista Milano,ChIJb3DBQ4XAhkcRMvfO-mviFDY,45.5256767,9.1484316,electrician
667,IM.EL. di Burgio C.,ChIJf2jIVO_GhkcRWJsvzd9nsJs,45.4837934,9.2190411,electrician
668,Tarquinio Srl,ChIJo5vVbPXDhkcRUDAqxfG9-B8,45.44202,9.175098499999999,electrician
669,GM Impianti Elettrici di Giacona Michelangelo,ChIJ7eHPEqzBhkcR-Yb7BmkTHPk,45.49631890000001,9.140951399999999,electrician
670,Smart Energia,ChIJ_xktiBfHhkcRAbwPwV6pnnQ,45.5032152,9.2211412,electrician
671,Officina Elettromeccanica Preti,ChIJx7b7dLnAhkcRBeQXj734syM,45.5189968,9.186603300000002,electrician
672,TCS S.r.l.,ChIJRVlBIIzPhkcR7OW2_fnzSp0,45.46342279999999,9.240770699999999,electrician
673,Elettricittà,ChIJUccf4yPEhkcRJnkUDjyqleE,45.4513338,9.2079159,electrician
674,SALA OSCAR IMPIANTI & C snc,ChIJJzjkqfrGhkcRP1_SLNPRBNY,45.4838934,9.2252481,electrician
675,Artigiani Associati di Licari Giacomo,ChIJm3ar9V_BhkcR7XyVmvBr_1Q,45.4604529,9.160387300000002,electrician
676,Elettricità-Idraulica- Corsini Nando,ChIJbe0acALEhkcRS7skglr-dFQ,45.4574568,9.1894898,electrician
677,L.E.M. snc Automazione di Maina M. e Maina P.,ChIJTTenlkjAhkcRUDDlVH5z5fg,45.509226,9.132384999999998,electrician
678,Abilytec S.R.L.,ChIJwTkriXPGhkcRl9YVCGEjFM8,45.458209,9.2477514,electrician
679,IMPRESA DI COSTRUZIONI E RISTRUTTURAZIONE ARTE ABILE srl,ChIJa-xAkxnEhkcRb223OkmvEyM,45.4492892,9.1973963,electrician
680,Laboratorio di Elettricita' Landi Giovanni,ChIJf5zIp87DhkcR9Z1nrcTPdfo,45.44856579999999,9.138049099999998,electrician
681,L.B.L. di Bigatti Luca,ChIJq8MWgd7AhkcRnlROtRlToEA,45.501594,9.1756706,electrician
682,Cogifer Srl,ChIJe1h3hynBhkcRmgqRvngXjqY,45.494222,9.187501000000001,electrician
683,TOP impianti S.r.l.,ChIJBR3TdIzGhkcREmG8O-d9WDs,45.46985910000001,9.227604300000001,electrician
684,B.Tech srl,ChIJpWYPE5XAhkcRdmTcIhdIJiU,45.51764600000001,9.176136999999999,electrician
685,Quaseo - Progettazione e installazione impianti per riscaldamento e climatizzazione,ChIJz0ZEusjGhkcRxQrBGhagsCg,45.479696,9.201684,electrician
686,I.M.E. Thermoricerche Italiana Impianti Srl,ChIJwVCM2hXBhkcRgnq2kOcNrPk,45.48336399999999,9.164482000000001,electrician
687,Mebatec s.n.c. di Meazza Marco & Brambilla Filippo,ChIJgWZt_JXDhkcR6bEl-GicyaU,45.43128059999999,9.1492162,electrician
688,I.E.C.C. Impianti E Consulenze,ChIJCXz9a2PGhkcR8Al2P2c4PdY,45.4652421,9.2353494,electrician
689,MediaWorld Milano Rubattino,ChIJAw4efkTGhkcRMdU2WSFuufI,45.47957700000001,9.2464361,electronics_store
690,MediaWorld Milano Via Troya,ChIJqQFhucLDhkcRVRZlZuc34Fc,45.4504014,9.154531600000002,electronics_store
691,Apple Fiordaliso,ChIJZU2gsaTEhkcRRZRTOS8gWcA,45.392151,9.1748345,electronics_store
692,Euronics Galimberti,ChIJxYC-GePDhkcRcQJlsX2Lr1g,45.4564107,9.1679707,electronics_store
693,Euronics gruppo Nova,ChIJg-oFQSLEhkcRBK0FKk5vNVc,45.4506759,9.2040758,electronics_store
694,Euronics Galimberti,ChIJA5-rKOjGhkcRcwLYecVf-5s,45.482427,9.213213999999999,electronics_store
695,Musical Instruments Palma,ChIJZ1lf8gnHhkcRDH8JkGdxoBg,45.50563,9.242683999999999,electronics_store
696,Datamatic,ChIJU6x6jw_HhkcRRJFDPRsRxy8,45.5024238,9.233250499999999,electronics_store
697,Zip Computer Srl - Assistenza Computer Milano,ChIJ90REIQfEhkcRpV0rBxyS6Gg,45.45284100000001,9.182628,electronics_store
698,Radio Forniture Lombarde,ChIJt5-nDCDEhkcRWOaYqY6_RbI,45.456362,9.205910999999999,electronics_store
699,Buffetti Milano - Soluzioni Ufficio Srl,ChIJFcqoNh_EhkcRHpbT8Fylktg,45.45249940000001,9.201475499999999,electronics_store
700,MediaWorld Milanofiori,ChIJS_FCnELDhkcRDvr5YExHdRU,45.40457199999999,9.153242100000002,electronics_store
701,Libreria Birdland Milano,ChIJdUYdEAHEhkcR_dS48uyGHlQ,45.455685,9.184396999999999,electronics_store
702,"Comoli, Ferrari & C. Spa",ChIJmW-TjvXDhkcRCb7fdYVULZU,45.4447394,9.166500599999999,electronics_store
703,Unieuro,ChIJlY3yvPeKJRMRtzNo2AbwFi4,45.4304429,9.085921200000001,electronics_store
704,Tsunami Studio,ChIJG7VAHNnFhkcRsOyd2iLyj-0,45.4511201,9.241914699999999,electronics_store
705,Photo Optics Cavour Srl - Leica Boutique Milan,ChIJZzuGxbbGhkcRAYnfdEg8ceM,45.4724774,9.1942138,electronics_store
706,Centro Telefonia Mobile,ChIJnQ-q6OLDhkcRN0_N_Eud2lk,45.4578753,9.168484699999999,electronics_store
707,Bloodbuster,ChIJGRT9ocfGhkcRkr5CUKRrNrA,45.4771519,9.2022301,electronics_store
708,QSS Photo Service LTD,ChIJk_okJFXBhkcRSrhkkhzEBx8,45.4607475,9.181495799999999,electronics_store
709,Consolato della Federazione Russa a Milano,ChIJtd-nAZzBhkcRYHERgzPbvJE,45.4765599,9.1351725,embassy
710,U.S. Consulate General Milan,ChIJbZb4brbGhkcRqY2Rfo4akug,45.4750965,9.1941968,embassy
711,Serbian Consulate,ChIJm_mU_6jGhkcRE2iOQp82f7c,45.4603052,9.1909216,embassy
712,Consolato Generale di Romania,ChIJhfDRSZ7BhkcRR1QpA4F66zw,45.4782604,9.1403239,embassy
713,Consulate General of Brazil,ChIJqbPhm6XGhkcR0OC9ULN-y64,45.4641059,9.196483699999998,embassy
714,Consolato Generale Della Repubblica Tunisina A Milano🇹🇳القنصلية العامة للجمهورية التونسية بميلانو🇹🇳,ChIJh390XtXGhkcRA_x2aHlCXWU,45.4951385,9.1952035,embassy
715,Australian Consulate,ChIJ3Qnv3qTGhkcRGJBOazPCmqM,45.4656488,9.198873,embassy
716,Consolato Generale della Repubblica di Bulgaria,ChIJqTK-4cnGhkcR6_PLPQhWIJI,45.4765507,9.195543700000002,embassy
717,Consolato Generale del Regno del Marocco,ChIJ6RFfTdTGhkcRAf6IweOYjLA,45.49293049999999,9.1967021,embassy
718,Consolato Madagascar,ChIJnfPJm_3DhkcRXBnvgxTtqTI,45.458565,9.1734674,embassy
719,Consulate of Latvia,ChIJ4Zn3-KnGhkcR_CoBH2-3qHs,45.458454,9.187887,embassy
720,Consolato Islanda,ChIJFwdxILzGhkcR13ZdeKWi6T0,45.4710252,9.205132599999997,embassy
721,Honorary Consulate General of Norway in Milan,ChIJM4Z0erDGhkcRmY3GXqkhlww,45.4701132,9.202025200000001,embassy
722,Philippine Consulate General Milan,ChIJM8kdJ63GhkcRlqOiyriNmnM,45.4954147,9.181324799999999,embassy
723,Ufficio Commerciale Ambasciata Di Turchia,ChIJ90suDqTGhkcR5MVzkRRs5e4,45.4624863,9.2006359,embassy
724,"The Consulate General of India, Milan, Italy",ChIJA1O4jK3GhkcRkK5FXUiq70k,45.4670995,9.1883208,embassy
725,British Consulate General,ChIJGdfY-8HGhkcRJGSk_4WOqQ0,45.465609,9.193342999999999,embassy
726,Consolato Argentino,ChIJLXvYTa7GhkcRLcaIEbH24RE,45.465099,9.193427,embassy
727,Consolato del Burkina Faso a Milano,ChIJH8JdNK_GhkcR87Sbr_0MZko,45.4625232,9.1928833,embassy
728,Sezione Economica e Commerciale del Consolato Generale della Repubblica Popolare di Cina,ChIJu_Xt0k_BhkcRb0GUMoCv_6g,45.469032,9.176816100000002,embassy
729,Consolato Di Mongolia,ChIJ7_tkE1DBhkcRERCESm9HtnY,45.4676134,9.1741577,embassy
730,Consulate of Canada,ChIJdXK0IbfGhkcRFod8yX6Y0Aw,45.4728832,9.1948794,embassy
731,Consolato Generale della Repubblica di Corea,ChIJhZC1IbfGhkcRWJcig3fnzM0,45.47302120000001,9.194861200000002,embassy
732,SWITZERLAND - General Consulate,ChIJ307b5v8tVUARs1VunWIrU28,45.4727586,9.1964477,embassy
733,Consolato Paesi Bassi,ChIJmdHL76LGhkcRElWGj2rQgTU,45.4645288,9.2050542,embassy
734,Consulado General de España en Milán,ChIJIYrtpLbGhkcRnxHFl3OQKKk,45.47723019999999,9.1953997,embassy
735,Consulate General of Sri Lanka,ChIJB5zdrTjBhkcRKXLV7S9-ujU,45.4788039,9.1713538,embassy
